datetime,open,high,low,close,volume,ema21,ema55,ema100,ema200,rsi14,atr14,vol_ma50,res50,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,stoch_k,stoch_d,williams_r,cci,adx,plus_di,minus_di,eric_score,eric_score_smoothed,eric_oversold,eric_overbought,eric_oversold2,eric_overbought2,donchian_high,donchian_low,donchian_mid,donchian_height,near_upper,near_lower,channel_trend,eye21,eye21_support,eye21_pressure,eye55,eye55_support,eye55_pressure,eye100,eye100_support,eye100_pressure,eye200,eye200_support,eye200_pressure,vol_ratio,vol_spike1,vol_spike2,bull_divergence,bear_divergence,divergence_strength,atr_sma,volatility_warning
2025-06-20 10:00:00,105897.8,106129.0,105782.8,105916.5,4130.778,104944.4647406864,104874.6521390382,105102.6020246441,105471.61896868382,69.65984381009423,454.3771591854851,5721.686720000001,105916.5,294.8636353048787,109.74534243916244,185.11829286571626,105974.25309589955,104708.345,103442.43690410045,0.02417969830197483,75.32163742686808,75.65527112940195,-24.6783625730886,186.3826957891501,39.12889872565634,45.47853292960837,7.55089620839216,1.3396564767242913,1.326862294668793,False,True,False,True,106486.2,103426.1,104956.15,3060.0999999999913,False,False,bullish,1,True,False,1,True,False,1,True,False,1,True,False,0.8526974715624509,False,False,False,False,0,414.82304172493076,False
2025-06-20 11:00:00,105916.4,106034.7,105753.0,105928.6,3721.055,105033.93158244218,104912.29313407255,105118.9584201957,105476.16604362229,69.79789569549985,431.3535379607534,5714.658219999999,105928.6,332.8219919360272,154.3606723385354,178.46131959749178,106139.63601224388,104802.01999999999,103464.4039877561,0.025526531115409586,75.76600460686035,75.49356144948841,-24.233995393096194,142.960334986012,43.020946993249346,41.518501200383064,7.814535339028531,1.20978155492534,1.2878353814209753,False,True,False,True,106486.2,103426.1,104956.15,3060.0999999999913,False,False,bullish,1,True,False,1,True,False,1,True,False,1,True,False,0.7798290116561547,False,False,False,False,0,415.5190171139876,False
2025-06-20 12:00:00,105928.7,106068.7,105825.0,105931.7,2823.186,105115.54689312926,104948.70052214139,105135.0523128651,105480.69871980515,69.83576417470083,406.3330662326525,5606.896900000001,105931.7,359.0158953714126,195.29171694511086,163.72417842630176,106267.67809714936,104900.375,103533.07190285064,0.026068602655602655,75.90073449516449,75.66279217629764,-24.099265504792054,121.79582919289501,46.495395799516146,39.31405061510493,7.189628525584029,1.1071467060308877,1.2276058229576128,False,True,False,True,106486.2,103426.1,104956.15,3060.0999999999913,False,False,bullish,1,True,False,1,True,False,1,True,False,1,True,False,0.6015764291333242,False,False,False,False,0,414.06029102259873,False
2025-06-20 13:00:00,105931.8,106111.9,105268.8,105607.7,11148.838,105160.28808466296,104972.2362177792,105144.41167300638,105481.96241413546,61.19896644307379,464.568657401631,5679.4128200000005,105931.7,349.60068130659056,226.1535098174068,123.44717148918375,106344.00418207468,104956.60500000001,103569.20581792534,0.026437577360179935,61.81928810462773,71.16200906888419,-38.1807118953288,77.91591628267575,42.479769724216055,29.80108970811394,21.41312334538818,0.9020088365524915,1.1190734941559057,False,True,False,True,106486.2,103426.1,104956.15,3060.0999999999913,False,False,bullish,1,True,False,1,True,False,1,True,False,1,True,False,2.30797336996003,True,False,False,False,0,416.45415698149014,False
2025-06-20 14:00:00,105607.6,105736.9,103805.9,103872.7,28393.941,105043.23462242086,104932.96706714423,105119.22926363992,105465.94985280078,35.72192937877891,660.0928364147469,6140.018540000001,105931.7,199.8354773377796,220.88990332148137,-21.054425983701776,106379.3525269962,104932.56999999999,103485.78747300379,0.027575471123907572,2.492258329290673,46.73742697636097,-97.50774167067202,-51.956460598072134,42.175023274348405,18.17728952896184,42.61039601789241,0.13849931436029855,0.7922154342240367,False,True,False,False,106486.2,103426.1,104956.15,3060.0999999999913,False,True,sideways,0,False,False,0,False,False,0,False,False,0,False,False,4.6614700869720425,True,True,False,False,0,434.4307455744341,False
2025-06-20 15:00:00,103872.6,104573.4,103834.1,104168.5,15819.524,104963.71329310987,104905.66467188908,105100.40294158764,105453.0399040167,40.28611728563898,670.6537915594457,6140.00178,105931.7,103.81732064040261,197.47538678526564,-93.65806614486303,106381.34529109069,104930.86499999999,103480.38470890929,0.027646399199905615,13.528336380251096,25.946627604723176,-86.47166361971159,-82.05378893329345,41.910909684447915,15.50557419329186,36.34747940875833,-0.6873732163747293,0.2990192173577815,False,False,False,False,106486.2,103426.1,104956.15,3060.0999999999913,False,False,sideways,1,False,True,1,False,True,1,False,True,0,False,False,2.3565439212710695,True,False,False,False,0,453.04474140260453,False
2025-06-20 16:00:00,104168.5,104221.0,103580.0,103630.3,11752.135,104842.49390282716,104860.11593360733,105071.29199224927,105434.90318855384,35.36558846857842,666.699952684853,5957.3125199999995,105931.7,-15.527016608422855,154.87490610652796,-170.4019227149508,106434.46352167912,104901.23000000001,103367.9964783209,0.029231945548762593,1.730782465074174,5.91712572487199,-98.26921753489142,-118.09586423303645,42.487824803953735,13.517858826406501,36.76971146691178,-1.547119225108137,-0.3163602634641913,False,False,False,False,106486.2,103426.1,104956.15,3060.0999999999913,False,True,sideways,0,False,False,0,False,False,0,False,False,0,False,False,1.6354706974841269,False,False,False,False,0,472.4435377870189,False
2025-06-20 17:00:00,103630.4,103720.0,102255.3,103216.6,32781.688,104694.68536620651,104801.4189359785,105034.56541814533,105412.83052001102,32.11820114344627,773.0999589935388,6399.980700000001,105931.7,-141.85517808134318,95.52888926895373,-237.3840673502969,106537.67608591188,104848.285,103158.89391408813,0.03222544051935378,22.720934080214068,12.660017641846457,-77.27906591976229,-178.7661723439999,45.6978675875205,10.103102844303555,50.32783810582121,-1.9836584207034642,-0.8721263158772823,True,False,False,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,0,False,False,0,False,False,0,False,False,0,False,False,3.754195882342459,True,True,False,False,0,501.2958279868446,False
2025-06-20 18:00:00,103216.6,103384.6,102988.8,103127.9,8871.327,104552.250332915,104741.65040255069,104996.80966729096,105390.09489294623,31.451370484738703,722.7932977944007,6467.1263,105931.7,-246.2894336161844,27.165224691926113,-273.45465830811054,106631.20232197166,104777.33499999999,102923.46767802832,0.0353868004367867,20.62445342597996,15.025389990422743,-79.37554657399639,-151.14479365184297,48.47990466660013,9.365444628972877,46.65324983222728,-2.0946942480264297,-1.2796489599269982,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,0,False,False,0,False,False,0,False,False,0,False,False,0.9842057769617968,False,False,False,False,0,526.4725747314556,False
2025-06-20 19:00:00,103127.9,103451.4,102952.5,103263.9,4782.784,104435.12757537728,104688.87360245959,104962.4946243743,105368.93872485722,33.72345346243121,692.9408580884799,6315.5828,105931.7,-314.45542375184596,-41.158904996828305,-273.29651875501764,106683.48162687913,104710.175,102736.86837312087,0.03769082855375096,23.838899524917963,22.394762343704006,-76.16110047505839,-130.52650470398413,50.34127502203239,9.751736311475206,42.17469420570193,-1.981402038422594,-1.5135666527588636,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,0,False,False,0,False,False,0,False,False,0,False,False,0.5242208965826197,False,False,False,False,0,549.9028981005944,False
2025-06-20 20:00:00,103263.8,103796.8,103242.6,103655.3,5672.643,104364.2341594339,104651.9602595146,104936.60958230749,105351.8875932666,39.8976888221443,674.4420770100155,6135.54946,105931.7,-333.05549666436855,-99.53822333033635,-233.5172733340322,106689.58837374224,104660.54500000001,102631.50162625778,0.038773797207767795,33.0898863125971,25.851079754498354,-66.91011368737925,-91.62132273334679,49.16747281190921,15.511675028089558,37.55394344977299,-1.7216234158132078,-1.5829189071103118,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,0.609636837072319,False,False,False,False,0,573.7301307348005,False
2025-06-20 21:00:00,103655.4,103680.4,103300.4,103492.0,2701.174,104284.9401449399,104610.53310738908,104908.00345196476,105333.38124905499,38.29476541708726,635.1831334086801,5956.119319999999,105931.7,-356.8594797535043,-151.00247461496994,-205.85700513853433,106693.05943565103,104598.5,102503.94056434897,0.040049511907934175,29.230187430563387,28.719657756026162,-70.76981256941298,-88.39365748261142,48.15017756312673,14.274354912435552,34.55837723475153,-1.490579576508746,-1.5521391302431233,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,0,False,False,0,False,False,0,False,False,0.2900888995397125,False,False,False,False,0,586.8546847320648,False
2025-06-20 22:00:00,103491.9,103492.0,102923.9,103064.2,5612.953,104173.96376812719,104555.30692498233,104871.49249251992,105310.80233115394,34.39611977389882,626.2387156208569,5913.45306,105931.7,-405.5690450825641,-201.9157887084888,-203.6532563740753,106726.66921795014,104522.49,102318.31078204987,0.04217617123262439,20.88184423160766,27.73397265825606,-79.11815576836652,-101.64589779810552,48.495112153639816,12.547801161503374,38.39448327407267,-1.360362732601849,-1.4882136643626986,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,0,False,False,0,False,False,0,False,False,0,False,False,0.5913717891169296,False,False,False,False,0,596.4140601011225,False
2025-06-20 23:00:00,103064.1,103293.7,102903.6,103246.1,2643.28,104089.61251647926,104508.54953480439,104839.30650256903,105290.25802935142,37.31820177214298,594.7535535380748,5833.45746,105931.7,-424.5993991713476,-246.45251080106058,-178.14688837028703,106733.68862591838,104457.04000000001,102180.39137408164,0.043590142434025946,25.57761313472256,25.229881598964543,-74.42238686525162,-91.80370261983609,48.85773375765398,11.450450905196849,35.491838338600964,-1.2333962278286075,-1.403274518851335,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,0,False,False,0,False,False,0,False,False,0.27690667976290584,False,False,False,False,0,605.2521854209725,False
2025-06-21 00:00:00,103246.1,103294.2,103067.7,103196.9,2415.158,104008.45683316296,104461.70490856138,104806.78360152806,105269.42859622354,36.840229953580824,545.6530797329982,5825.897739999999,105931.7,-438.59526748396456,-284.8810621376414,-153.71420534632318,106749.9652671908,104405.925,102061.88473280921,0.044902437619144586,24.415288077574786,23.62491514796834,-75.58471192239928,-80.73467556586382,49.16645229039506,10.828926051278437,33.52748853899386,-1.127527043167155,-1.311358693623275,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,0,False,False,0,False,False,0,False,False,0.25462595843137853,False,False,False,False,0,611.7718940315091,False
2025-06-21 01:00:00,103196.8,103465.5,103087.0,103464.6,2494.309,103959.01530287541,104426.0940189699,104780.20570842849,105251.47010272878,41.24944714641519,523.3660024352652,5834.44414,105931.7,-423.2074689541332,-312.54634350093977,-110.66112545319345,106731.7014090865,104351.705,101971.7085909135,0.045614902201866196,31.35663537830452,27.1165121968673,-68.64336462166956,-64.11660951787103,47.454772777772696,14.148782882869886,30.294529996795816,-0.9872561879484945,-1.2033245250650149,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,0.26308375373396986,False,False,False,False,0,618.3442129225457,False
2025-06-21 02:00:00,103464.7,103484.0,103318.6,103448.8,1570.363,103912.6320935231,104391.19066114955,104753.84123895466,105233.53308678123,41.06722142800685,475.6372021105624,5762.68244,105931.7,-407.5890231663361,-331.5548794340191,-76.03414373231703,106697.97572712897,104290.18000000001,101882.38427287104,0.04617492705696669,30.946948088982346,28.906290514953895,-69.05305191099173,-54.307148374106525,45.7515863160234,14.011364787266908,28.889897715649493,-0.8519505756304007,-1.086199875253477,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,0.16703778065805844,False,False,False,False,0,623.2945083423964,False
2025-06-21 03:00:00,103448.8,103641.0,103430.1,103434.5,2179.78,103869.16553956646,104357.02313753706,104727.71566986645,105215.63226004709,40.89115177183464,440.33890849581996,5712.86564,105931.7,-391.8482007039129,-343.6135436879979,-48.23465701591499,106505.58427196598,104173.73000000001,101841.87572803404,0.04476856635479932,33.86948529410792,32.057689587131605,-66.13051470586335,-45.07501830988191,42.374852133409476,17.870514462035665,27.044991648772232,-0.7087082617732064,-0.9603693374267201,True,False,True,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,0.2465913743824179,False,False,False,False,0,621.5638119919813,False
2025-06-21 04:00:00,103434.6,103479.7,103277.9,103339.4,1675.561,103821.0050359695,104320.67945405359,104700.22427046315,105196.96328233519,39.672967343136236,408.5337206963777,5693.16264,105931.7,-382.63646571819845,-351.418128094038,-31.218337624160426,106254.22129130713,104045.19499999999,101836.16870869286,0.04246282187864869,46.76674863032344,37.19439400447124,-53.233251369633415,-49.576405900097285,40.571489040197854,16.693534566781413,30.231124621618722,-0.4805829055627678,-0.8004405268054028,True,False,False,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,0.21297061527500177,False,False,False,False,0,603.5953037263835,False
2025-06-21 05:00:00,103339.4,103443.4,103300.1,103371.4,1329.864,103780.13185088136,104286.77661640882,104673.91091857279,105178.79847355574,40.31726501472077,373.16922460352583,5668.537880000001,105931.7,-368.50605835655006,-354.83571414654045,-13.670344210009603,105964.7822887616,103918.87999999999,101872.97771123837,0.03937498727395091,56.77875565953223,45.804996527987875,-43.221244340416895,-45.398587215551466,39.00857435941003,15.838807597277984,28.683258444498,-0.15747823831677965,-0.5861197639758619,False,False,False,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,0.17438513332461011,False,False,False,False,0,582.3464060866748,False
2025-06-21 06:00:00,103371.4,103550.0,103268.6,103519.3,1419.708,103756.4198644376,104259.36673725137,104651.0473360268,105162.2860509333,43.32980081120318,360.93332798972165,5609.286359999999,105931.7,-341.43743653922866,-352.1560586250781,10.71862208584946,105620.76017166414,103799.01999999999,101977.27982833584,0.03510129809827005,81.99805384360558,61.847852711153756,-18.00194615632955,-35.42440065641556,36.110566871297614,18.13025925369776,25.701555804754424,0.41025024548690603,-0.2539964274882726,False,False,False,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,0.18953539931450572,False,False,False,False,0,560.5059328941655,False
2025-06-21 07:00:00,103519.2,103524.2,103307.9,103402.2,1719.051,103724.21805857963,104228.7536394924,104626.31768580843,105144.77275689416,41.54190063755654,341.64888425775916,5577.36946,105931.7,-325.6801124767662,-346.86086939541576,21.180756918649536,105199.1145977463,103672.7,102146.28540225369,0.029446799355014482,55.82176444239081,64.86619131517621,-44.17823555749724,-33.99741041306214,33.59896038159534,16.599808838168084,23.531980830082013,0.8140931400958865,0.10203342837311374,False,False,False,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,0.23260710178749194,False,False,False,False,0,529.6879989844671,False
2025-06-21 08:00:00,103402.1,103793.7,103401.9,103767.3,2919.143,103728.13459870876,104212.27315236766,104609.3074346043,105131.06656030816,48.655510388935475,348.33569969005833,5574.77642,105931.7,-280.4983900634252,-333.58837352901764,53.08998346559247,104663.65280208562,103564.48,102465.30719791437,0.02122682993407826,96.69726824888411,78.17236217829351,-3.3027317510039262,12.358307572203888,30.44651239535419,24.426050369090884,20.00288323928981,1.5768896182582897,0.593652158334839,False,False,False,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,True,False,1,False,True,1,False,True,0,False,False,0.39473689904149756,False,False,False,False,0,502.94102769129967,False
2025-06-21 09:00:00,103767.2,103899.9,103622.4,103797.9,4044.031,103734.47690791705,104197.47411121168,104593.23996065174,105117.80122139963,49.21332438627772,338.8909397313839,5617.963879999999,105931.7,-239.46201620610373,-314.76310206443486,75.30108585833113,104027.41515454848,103473.98999999999,102920.5648454515,0.010696894060980691,89.76211984333045,80.7603841782018,-10.237880156569187,74.45130027370763,28.860842701605225,25.93755768983792,17.818975105183778,2.2374469070844376,1.1415837412513719,False,True,False,True,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,True,False,1,False,True,1,False,True,0,False,False,0.5744426799912105,False,False,False,False,0,477.65174780864993,False
2025-06-21 10:00:00,103797.9,103940.6,103717.0,103787.1,3379.556,103739.26082537914,104182.81789295412,104577.27679311408,105104.5604132265,49.01094064639649,323.51881443386685,5639.488420000001,105931.7,-205.4436376431695,-292.8992091801818,87.4555715370123,104011.35058738018,103469.70999999999,102928.0694126198,0.010469548767077536,85.19768563154754,90.55235790792072,-14.802314368356026,110.94683979050215,27.92656750532546,25.2247138727041,16.176897362658682,2.35164012518443,1.544935869229058,False,True,False,True,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,True,False,1,False,True,1,False,True,0,False,False,0.5837689259258134,False,False,False,False,0,452.58580048178226,False
2025-06-21 11:00:00,103787.2,103887.1,103672.9,103827.5,1707.49,103747.28256852648,104170.12796820576,104562.4297279039,105091.85334443818,49.84189341867515,308.94297250935284,5623.6711,105931.7,-173.22703178739175,-268.9647737016238,95.73774191423206,103917.73977086303,103452.66,102987.58022913698,0.008991161191273904,89.09353905487978,88.01778150991926,-10.906460945023795,124.21612765964004,26.333564867433324,22.89283423047113,16.584700169424714,2.2054154924631915,1.765095743640436,False,True,False,True,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,True,False,1,False,True,1,False,True,0,False,False,0.33588205869624005,False,False,False,False,0,429.28293184611596,False
2025-06-21 12:00:00,103827.5,103899.0,103734.2,103752.6,2116.261,103747.76597138771,104155.21625505557,104546.39349566818,105078.52744051343,48.27126603055003,289.7239095081062,5623.19542,105931.7,-151.9869328201894,-245.56920552533694,93.58227270514755,103936.72706487535,103458.775,102980.82293512464,0.0092394688584966,81.87078109924603,85.38733526189112,-18.12921890065754,124.82019455750769,25.118639082660184,21.704236398104335,15.326878039121993,1.9548654519308286,1.828352313070567,False,True,False,True,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,True,False,1,False,True,1,False,True,0,False,False,0.4598761677534355,False,False,False,False,0,405.2461599809195,False
2025-06-21 13:00:00,103752.6,103830.5,103481.4,103528.4,5784.796,103727.82361035245,104132.82996023215,104526.23520862524,105063.10328687647,43.81994482026553,297.6407215736928,5697.109959999999,105931.7,-151.49868510718807,-226.75510144170718,75.25641633451912,103939.21795592734,103474.365,103009.51204407268,0.00898489120329137,52.778096001771644,74.58080538529917,-47.221903998113795,54.66650422650968,23.631623731475393,18.310010461763557,24.254593203493915,1.5455508720182265,1.7340851660531202,False,True,False,True,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,1,False,True,0,False,False,1.778863563456592,False,False,False,False,0,384.0238148406065,False
2025-06-21 14:00:00,103528.5,103729.3,103333.7,103507.3,5840.068,103707.77600941132,104110.48960450958,104506.05827380097,105047.62265715632,43.41419019421808,310.70195869720123,5767.486140000001,105931.7,-151.07286498894973,-211.6186541511557,60.54578916220598,103928.68574438244,103493.33499999999,103057.98425561754,0.008413116542866248,49.238519212688345,61.295798771235354,-50.761480787194515,16.814196222291653,24.08744726124228,15.201590989485963,26.4753207244297,1.1461728069966732,1.5381143797009713,False,True,False,True,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,1,False,True,0,False,False,1.8836506718257022,True,False,False,False,0,367.2415919094782,False
2025-06-21 15:00:00,103507.2,103644.1,103222.7,103516.7,4197.982,103690.4054631012,104089.28283291995,104486.46702085441,105032.38959589109,43.66445755609286,325.46169753757556,5720.86204,105931.7,-148.26775959729275,-198.94847524038312,50.680715643090366,103927.74542832954,103505.975,103084.20457167047,0.008149682727582278,40.95277893851329,47.65646471765777,-59.04722106134742,-12.636936909352025,25.61576327127548,12.57723693433617,26.452092121809606,0.748722826861191,1.2749838620877112,False,True,False,True,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,1,False,True,0,False,False,1.366905007232531,False,False,False,False,0,353.1055701310717,False
2025-06-21 16:00:00,103516.7,103600.0,103407.4,103443.0,2058.117,103667.91405736472,104066.20130317281,104465.80430757017,105016.57477404142,42.09255267733433,307.7468045325663,5609.26142,105931.7,-150.25956865400076,-189.21069392310665,38.95112526910589,103911.96109103961,103495.36,103078.75890896039,0.008050623545627831,30.686725170593864,40.29267444059851,-69.31327482926683,-1.7705441151921117,26.9403038132932,11.527726623530615,24.24479145878184,0.3257757724742297,0.9585811655498842,False,True,False,True,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,1,False,True,0,False,False,0.7120447123436296,False,False,False,False,0,341.11339887550054,False
2025-06-21 17:00:00,103443.0,103551.0,103135.0,103144.0,3429.221,103620.28550669519,104033.26554234521,104439.62996484601,104997.9421892251,36.371820507954595,322.1805639282241,5574.33038,105931.7,-173.9595949103532,-186.16047412055596,12.200879210202771,103923.23474381158,103477.95999999999,103032.6852561884,0.00860617553364197,1.1171797418059537,24.252227950304377,-98.88282025806991,-80.26055069249819,30.45755569331626,9.543111033268529,31.34398517132386,-0.28320788968147165,0.5446514804727657,False,False,False,False,106486.2,102255.3,104370.75,4230.899999999994,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,1.1716483739805454,False,False,False,False,0,332.67351712067233,False
2025-06-21 18:00:00,103144.0,103398.3,102600.5,102620.8,7281.959,103529.42318790471,103982.82034440432,104403.61352989856,104974.28903311341,28.955905653402112,385.59648873779463,5632.045999999999,105931.7,-232.28229816065868,-195.38483892857653,-36.897459232082156,104016.89348759592,103455.79000000001,102894.68651240409,0.010847212854803308,1.514812327437331,11.106239079945725,-98.48518767248805,-219.1998531389554,35.89790072168049,6.9104819491696405,41.179402751091416,-0.8583600611051941,0.07698096661344582,False,False,False,False,106486.2,102255.3,104370.75,4230.899999999994,False,True,sideways,1,False,True,0,False,False,0,False,False,0,False,False,2.4190265180548196,True,False,False,False,0,331.0351434093449,False
2025-06-21 19:00:00,102620.9,102723.3,102128.2,102207.5,9986.89,103409.24835264064,103919.41604638987,104360.12613326691,104946.75879397796,24.675810070348064,413.5302902394228,5663.84506,105931.7,-308.2994326369808,-217.96775767025738,-90.3316749667234,104192.70323944873,103403.86,102615.01676055127,0.015257520163149263,4.375413815932397,2.335801961725237,-95.62458618401243,-322.4907333030502,41.69168709694421,5.584524164048467,48.50627834209838,-1.275755225223133,-0.3739310973320804,False,False,False,False,106486.2,102128.2,104307.2,4358.0,False,True,sideways,0,False,False,0,False,False,0,False,False,0,False,False,2.9569185223925607,True,False,False,False,0,333.9180766690519,False
2025-06-21 20:00:00,102207.5,102849.2,102141.1,102724.5,6508.36,103346.99850240059,103876.74047330453,104327.73749696459,104924.64676617719,37.18404676044799,452.80625154083197,5730.38304,105931.7,-323.10146753852314,-238.99449964391056,-84.10696789461258,104221.70981032428,103380.24,102538.77018967574,0.01627912278641005,32.90112557932416,12.930450574231307,-67.09887442062067,-210.87312963283526,44.80725308725669,8.127362566426655,38.392373310344844,-1.3332373761703216,-0.6936998569448275,False,False,False,False,106486.2,102128.2,104307.2,4358.0,False,True,sideways,1,False,True,0,False,False,0,False,False,0,False,False,1.816898933328829,True,False,False,False,0,340.48042835127404,False
2025-06-21 21:00:00,102724.6,102787.5,101020.0,101392.7,20390.147,103169.33500218236,103788.02474211509,104269.61794256925,104889.50301726001,25.456753435664268,628.0987513353878,6070.523559999999,105931.7,-437.2568912643619,-278.64697796800084,-158.60991329636107,104498.54167144457,103276.64499999999,102054.7483285554,0.023662594218559003,12.761076491127465,16.679205295461347,-87.2389235088383,-280.51214491818354,49.60478458413375,5.077924176767279,47.7861148899452,-1.4056376151705448,-0.9310124430200666,True,False,True,False,106486.2,101020.0,103753.1,5466.199999999997,False,True,sideways,0,False,False,0,False,False,0,False,False,2,False,False,4.554505964304814,True,True,False,False,0,360.9411331425332,False
2025-06-21 22:00:00,101392.7,101953.0,101386.3,101732.4,7758.47,103038.70454743851,103714.60957275383,104219.37600311244,104858.08905688926,31.39978241906546,619.9122511573357,6179.755260000001,105931.7,-494.61334129156603,-321.8402506327139,-172.77309065885214,104590.04683919006,103190.825,101791.60316080993,0.027119113335707275,24.39224816817602,23.351483412875893,-75.60775183178974,-208.58963510750985,53.76264521473225,4.458985044526755,41.96155047079747,-1.3701062680154956,-1.0773770513518763,True,False,True,False,106486.2,101020.0,103753.1,5466.199999999997,False,True,sideways,0,False,False,0,False,False,0,False,False,0,False,False,1.6209667432059403,False,False,False,False,0,380.33945824733877,False
2025-06-21 23:00:00,101732.4,102262.6,100789.9,102079.8,18565.065,102951.53140676228,103656.22351658405,104177.00816146664,104830.44438965654,36.93701796939246,733.6172843363591,6513.9155,105931.7,-506.2012911272177,-358.7124587316147,-147.48883239560303,104601.5594630822,103123.09,101644.62053691779,0.02867387823778758,40.94010854729408,26.0311444021992,-59.05989145267419,-161.49818020382597,57.98539966918378,3.2654931216439245,41.569561273444954,-1.186591927129509,-1.1137820099444207,True,False,True,False,106486.2,100789.9,103638.04999999999,5696.300000000003,False,False,sideways,1,False,True,0,False,False,0,False,False,0,False,False,3.311885980897273,True,True,False,False,0,408.53419714769416,False
2025-06-22 00:00:00,102079.8,103362.6,101781.8,102815.2,23019.63,102939.13764251117,103626.18696242034,104150.04166321977,104810.39220667488,46.737883303171124,846.5749797581783,6909.552780000001,105931.7,-450.84710605684086,-377.1393881966599,-73.70771786018094,104577.7871709076,103096.87999999999,101615.97282909238,0.028728457561617946,65.14103759928429,43.49113143825147,-34.85896240068355,-48.73432075210929,53.24574477142351,19.77718804607536,31.219910971582483,-0.8118161411790619,-1.0131267203559677,True,False,True,False,106486.2,100789.9,103638.04999999999,5696.300000000003,False,False,sideways,1,False,True,1,False,True,0,False,False,0,False,False,3.4497756482072655,True,True,False,False,0,445.89535181371633,False
2025-06-22 01:00:00,102815.3,102967.2,102192.0,102360.1,8364.674,102886.49785682833,103580.96957090533,104114.59727384908,104786.01118969305,42.351316687849625,837.0583157904208,7025.15578,105931.7,-438.64485728595173,-389.4404820145183,-49.204375271433435,104556.52627037294,103046.315,101536.10372962707,0.02931131055725644,50.503361101267366,52.194835749281914,-49.496638898700475,-57.678938730674076,49.13804386002302,17.335099940765446,27.36487490402253,-0.5431894011124855,-0.8564809472748071,True,False,False,False,106486.2,100789.9,103638.04999999999,5696.300000000003,False,False,sideways,1,False,True,0,False,False,0,False,False,0,False,False,1.1907804321084243,False,False,False,False,0,483.61787633379265,False
2025-06-22 02:00:00,102360.0,102860.0,101819.4,102310.1,11983.903,102834.0980516621,103535.58137194443,104078.86465456494,104761.3752574573,41.88618667319542,864.1972070183655,7223.921060000001,105931.7,-428.07449306618946,-397.16728422485255,-30.90720884133691,104513.06059188944,102985.85500000001,101458.64940811058,0.02965855052403911,49.99671117540975,55.213703291987144,-50.003288824557366,-67.9306355700609,46.951915899160845,14.55195355521694,28.720138278863217,-0.3446762245497661,-0.6858793730331268,False,False,False,False,106486.2,100789.9,103638.04999999999,5696.300000000003,False,False,sideways,1,False,True,0,False,False,0,False,False,0,False,False,1.5866959393958804,False,False,False,False,0,524.6516832988111,False
2025-06-22 03:00:00,102310.0,102568.4,102082.2,102340.0,3545.335,102789.18004696554,103492.88203723212,104044.4316911082,104737.28197131345,42.29432916328001,813.7975794159164,7243.437960000001,105931.7,-412.5293416909699,-400.23969571807606,-12.289645972893823,104472.81112636688,102932.74500000001,101392.67887363314,0.029923735665785912,52.73525209224583,51.078441456307665,-47.26474790772015,-61.21216630096272,45.057271666404894,13.392752955049625,26.43230789214438,-0.18151621428653975,-0.5177583201175978,False,False,False,False,106486.2,100789.9,103638.04999999999,5696.300000000003,False,False,sideways,1,False,True,0,False,False,0,False,False,0,False,False,0.4638029221898969,False,False,False,False,0,561.5200302875414,False
